"","SAMPLE","Site","Experiment","Name","REP","SizeFrac","r.squared","INTERCEPT","SLOPE","EXPID","TimePoint","Replicate_ID","EXP_TYPE","IGT_REP","total_euks_noFLP","total_FLP","total_euks_wflp","Minutes","SiteOrigin","FLUID_ORIGIN","CRUISE_SAMPLE","EXP_REPS","EXP_VOL","CTRL_REPS","CTRL_VOL","FLPperEuk","SITE","TYPE","SiteOrder","NameOrder"
"178","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T10-Rep2","T10","Rep2","Bag","Bag",0,4,2,10,"Plume","CTD001","Niskin 2",3,2,2,1,2,"VD","Bag","Von Damm","Plume"
"179","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T10-Rep3","T10","Rep3","Bag","Bag",1,2,1,10,"Plume","CTD001","Niskin 2",3,2,2,1,1,"VD","Bag","Von Damm","Plume"
"180","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T15-Rep1","T15","Rep1","Bag","Bag",3,0,0,15,"Plume","CTD001","Niskin 2",3,2,2,1,0,"VD","Bag","Von Damm","Plume"
"181","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T15-Rep2","T15","Rep2","Bag","Bag",0,0,0,15,"Plume","CTD001","Niskin 2",3,2,2,1,NA,"VD","Bag","Von Damm","Plume"
"182","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T15-Rep3","T15","Rep3","Bag","Bag",2,2,1,15,"Plume","CTD001","Niskin 2",3,2,2,1,0.666666666666667,"VD","Bag","Von Damm","Plume"
"183","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T20-Rep1","T20","Rep1","Bag","Bag",1,0,0,25,"Plume","CTD001","Niskin 2",3,2,2,1,0,"VD","Bag","Von Damm","Plume"
"184","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T20-Rep2","T20","Rep2","Bag","Bag",0,5,2,25,"Plume","CTD001","Niskin 2",3,2,2,1,2.5,"VD","Bag","Von Damm","Plume"
"185","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T20-Rep3","T20","Rep3","Bag","Bag",1,0,0,25,"Plume","CTD001","Niskin 2",3,2,2,1,0,"VD","Bag","Von Damm","Plume"
"186","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T40-Rep1","T40","Rep1","Bag","Bag",9,8,4,57,"Plume","CTD001","Niskin 2",3,2,2,1,0.615384615384615,"VD","Bag","Von Damm","Plume"
"187","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T40-Rep2","T40","Rep2","Bag","Bag",0,0,0,57,"Plume","CTD001","Niskin 2",3,2,2,1,NA,"VD","Bag","Von Damm","Plume"
"188","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T40-Rep3","T40","Rep3","Bag","Bag",0,4,1,57,"Plume","CTD001","Niskin 2",3,2,2,1,4,"VD","Bag","Von Damm","Plume"
"189","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T0-Rep1","T0","Rep1","Bag","Bag",31,9,5,0,"Plume","CTD001","Niskin 2",3,2,2,1,0.25,"VD","Bag","Von Damm","Plume"
"190","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T0-Rep2","T0","Rep2","Bag","Bag",15,2,2,0,"Plume","CTD001","Niskin 2",3,2,2,1,0.117647058823529,"VD","Bag","Von Damm","Plume"
"191","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T0-Rep3","T0","Rep3","Bag","Bag",3,7,3,0,"Plume","CTD001","Niskin 2",3,2,2,1,1.16666666666667,"VD","Bag","Von Damm","Plume"
"192","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T10-Rep1","T10","Rep1","Bag","Bag",13,7,5,10,"Plume","CTD001","Niskin 2",3,2,2,1,0.388888888888889,"VD","Bag","Von Damm","Plume"
"193","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T10-Rep2","T10","Rep2","Bag","Bag",14,4,3,10,"Plume","CTD001","Niskin 2",3,2,2,1,0.235294117647059,"VD","Bag","Von Damm","Plume"
"194","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T10-Rep3","T10","Rep3","Bag","Bag",10,12,6,10,"Plume","CTD001","Niskin 2",3,2,2,1,0.75,"VD","Bag","Von Damm","Plume"
"195","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T15-Rep1","T15","Rep1","Bag","Bag",7,11,7,15,"Plume","CTD001","Niskin 2",3,2,2,1,0.785714285714286,"VD","Bag","Von Damm","Plume"
"196","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T15-Rep2","T15","Rep2","Bag","Bag",12,4,3,15,"Plume","CTD001","Niskin 2",3,2,2,1,0.266666666666667,"VD","Bag","Von Damm","Plume"
"197","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T15-Rep3","T15","Rep3","Bag","Bag",12,3,2,15,"Plume","CTD001","Niskin 2",3,2,2,1,0.214285714285714,"VD","Bag","Von Damm","Plume"
"198","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T20-Rep1","T20","Rep1","Bag","Bag",15,6,4,25,"Plume","CTD001","Niskin 2",3,2,2,1,0.315789473684211,"VD","Bag","Von Damm","Plume"
"199","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T20-Rep2","T20","Rep2","Bag","Bag",10,6,2,25,"Plume","CTD001","Niskin 2",3,2,2,1,0.5,"VD","Bag","Von Damm","Plume"
"200","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T20-Rep3","T20","Rep3","Bag","Bag",12,12,5,25,"Plume","CTD001","Niskin 2",3,2,2,1,0.705882352941177,"VD","Bag","Von Damm","Plume"
"201","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T40-Rep1","T40","Rep1","Bag","Bag",10,1,1,57,"Plume","CTD001","Niskin 2",3,2,2,1,0.0909090909090909,"VD","Bag","Von Damm","Plume"
"202","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T40-Rep2","T40","Rep2","Bag","Bag",12,17,9,57,"Plume","CTD001","Niskin 2",3,2,2,1,0.80952380952381,"VD","Bag","Von Damm","Plume"
"203","VD-Plume","VD","Plume-Bag","Plume","Bag","nano_size",0.0193734947139425,0.451370230011601,0.00226390864665758,"T40-Rep3","T40","Rep3","Bag","Bag",6,9,4,57,"Plume","CTD001","Niskin 2",3,2,2,1,0.9,"VD","Bag","Von Damm","Plume"
"204","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T0-Rep1","T0","Rep1","Bag","Bag",0,0,0,0,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"205","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T0-Rep2","T0","Rep2","Bag","Bag",1,0,0,0,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0,"VD","Bag","Von Damm","Ravelin #2"
"206","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T10-Rep1","T10","Rep1","Bag","Bag",1,0,0,10,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0,"VD","Bag","Von Damm","Ravelin #2"
"207","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T10-Rep2","T10","Rep2","Bag","Bag",0,0,0,10,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"208","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T15-Rep1","T15","Rep1","Bag","Bag",0,0,0,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"209","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T15-Rep2","T15","Rep2","Bag","Bag",0,4,1,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,4,"VD","Bag","Von Damm","Ravelin #2"
"210","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T15-Rep3","T15","Rep3","Bag","Bag",1,5,1,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,2.5,"VD","Bag","Von Damm","Ravelin #2"
"211","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T20-Rep1","T20","Rep1","Bag","Bag",0,9,1,21,"Vent","J2-1238","LV13a",3,1.5,2,0.5,9,"VD","Bag","Von Damm","Ravelin #2"
"212","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T20-Rep2","T20","Rep2","Bag","Bag",0,0,0,21,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"213","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T40-Rep1","T40","Rep1","Bag","Bag",0,0,0,40,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"214","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","micro_size",0.696359782021469,-1.71474878444084,0.394651539708266,"T40-Rep2","T40","Rep2","Bag","Bag",0,0,0,40,"Vent","J2-1238","LV13a",3,1.5,2,0.5,NA,"VD","Bag","Von Damm","Ravelin #2"
"215","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T0-Rep1","T0","Rep1","Bag","Bag",11,16,5,0,"Vent","J2-1238","LV13a",3,1.5,2,0.5,1,"VD","Bag","Von Damm","Ravelin #2"
"216","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T0-Rep2","T0","Rep2","Bag","Bag",18,6,4,0,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.272727272727273,"VD","Bag","Von Damm","Ravelin #2"
"217","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T10-Rep1","T10","Rep1","Bag","Bag",4,17,5,10,"Vent","J2-1238","LV13a",3,1.5,2,0.5,1.88888888888889,"VD","Bag","Von Damm","Ravelin #2"
"218","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T10-Rep2","T10","Rep2","Bag","Bag",15,4,3,10,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.222222222222222,"VD","Bag","Von Damm","Ravelin #2"
"219","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T15-Rep1","T15","Rep1","Bag","Bag",9,19,7,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,1.1875,"VD","Bag","Von Damm","Ravelin #2"
"220","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T15-Rep2","T15","Rep2","Bag","Bag",18,7,6,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.291666666666667,"VD","Bag","Von Damm","Ravelin #2"
"221","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T15-Rep3","T15","Rep3","Bag","Bag",1,6,2,15,"Vent","J2-1238","LV13a",3,1.5,2,0.5,2,"VD","Bag","Von Damm","Ravelin #2"
"222","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T20-Rep1","T20","Rep1","Bag","Bag",7,29,8,21,"Vent","J2-1238","LV13a",3,1.5,2,0.5,1.93333333333333,"VD","Bag","Von Damm","Ravelin #2"
"223","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T20-Rep2","T20","Rep2","Bag","Bag",16,5,4,21,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.25,"VD","Bag","Von Damm","Ravelin #2"
"224","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T40-Rep1","T40","Rep1","Bag","Bag",17,25,9,40,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.961538461538462,"VD","Bag","Von Damm","Ravelin #2"
"225","VD-Rav2","VD","Rav2-Bag","Rav2","Bag","nano_size",0.00144493702779645,0.939249798161753,0.0020113853775271,"T40-Rep2","T40","Rep2","Bag","Bag",17,14,3,40,"Vent","J2-1238","LV13a",3,1.5,2,0.5,0.7,"VD","Bag","Von Damm","Ravelin #2"
"226","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T0-Rep1","T0","Rep1","Bag","Bag",2,2,1,0,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.666666666666667,"VD","Bag","Von Damm","Shrimp Hole"
"227","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T0-Rep2","T0","Rep2","Bag","Bag",0,7,1,0,"Vent","J2-1244","LV13",2,1.5,2,0.2,7,"VD","Bag","Von Damm","Shrimp Hole"
"228","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T10-Rep1","T10","Rep1","Bag","Bag",3,0,0,10,"Vent","J2-1244","LV13",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Shrimp Hole"
"229","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T10-Rep2","T10","Rep2","Bag","Bag",2,0,0,10,"Vent","J2-1244","LV13",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Shrimp Hole"
"230","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T15-Rep1","T15","Rep1","Bag","Bag",1,1,1,15,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.5,"VD","Bag","Von Damm","Shrimp Hole"
"231","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T15-Rep2","T15","Rep2","Bag","Bag",5,0,0,15,"Vent","J2-1244","LV13",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Shrimp Hole"
"232","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T20-Rep1","T20","Rep1","Bag","Bag",0,0,0,20,"Vent","J2-1244","LV13",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Shrimp Hole"
"233","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T20-Rep2","T20","Rep2","Bag","Bag",2,0,0,20,"Vent","J2-1244","LV13",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Shrimp Hole"
"234","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T40-Rep1","T40","Rep1","Bag","Bag",0,0,0,40,"Vent","J2-1244","LV13",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Shrimp Hole"
"235","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","micro_size",0.233424454816445,2.28754578754579,-0.0921245421245421,"T40-Rep2","T40","Rep2","Bag","Bag",1,0,0,40,"Vent","J2-1244","LV13",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Shrimp Hole"
"236","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T0-Rep1","T0","Rep1","Bag","Bag",6,16,6,0,"Vent","J2-1244","LV13",2,1.5,2,0.2,1.33333333333333,"VD","Bag","Von Damm","Shrimp Hole"
"237","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T0-Rep2","T0","Rep2","Bag","Bag",8,22,9,0,"Vent","J2-1244","LV13",2,1.5,2,0.2,1.29411764705882,"VD","Bag","Von Damm","Shrimp Hole"
"238","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T10-Rep1","T10","Rep1","Bag","Bag",8,4,2,10,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.4,"VD","Bag","Von Damm","Shrimp Hole"
"239","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T10-Rep2","T10","Rep2","Bag","Bag",10,12,4,10,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.857142857142857,"VD","Bag","Von Damm","Shrimp Hole"
"240","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T15-Rep1","T15","Rep1","Bag","Bag",7,8,4,15,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.727272727272727,"VD","Bag","Von Damm","Shrimp Hole"
"241","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T15-Rep2","T15","Rep2","Bag","Bag",3,14,5,15,"Vent","J2-1244","LV13",2,1.5,2,0.2,1.75,"VD","Bag","Von Damm","Shrimp Hole"
"242","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T20-Rep1","T20","Rep1","Bag","Bag",4,1,1,20,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.2,"VD","Bag","Von Damm","Shrimp Hole"
"243","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T20-Rep2","T20","Rep2","Bag","Bag",8,6,2,20,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.6,"VD","Bag","Von Damm","Shrimp Hole"
"244","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T40-Rep1","T40","Rep1","Bag","Bag",7,5,4,40,"Vent","J2-1244","LV13",2,1.5,2,0.2,0.454545454545455,"VD","Bag","Von Damm","Shrimp Hole"
"245","VD-ShrimpHole","VD","ShrimpHole-Bag","ShrimpHole","Bag","nano_size",0.00281927256353959,0.937095747389863,0.00242424242424254,"T40-Rep2","T40","Rep2","Bag","Bag",1,13,5,40,"Vent","J2-1244","LV13",2,1.5,2,0.2,2.16666666666667,"VD","Bag","Von Damm","Shrimp Hole"
"246","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T0-Rep1","T0","Rep1","Bag","Bag",1,0,0,0,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0,"VD","Bag","Von Damm","X-18"
"247","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T0-Rep2","T0","Rep2","Bag","Bag",1,4,2,0,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,1.33333333333333,"VD","Bag","Von Damm","X-18"
"248","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T15-Rep1","T15","Rep1","Bag","Bag",1,0,0,15,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0,"VD","Bag","Von Damm","X-18"
"249","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T15-Rep2","T15","Rep2","Bag","Bag",0,4,2,15,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,2,"VD","Bag","Von Damm","X-18"
"250","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T20-Rep1","T20","Rep1","Bag","Bag",1,4,2,20,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,1.33333333333333,"VD","Bag","Von Damm","X-18"
"251","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T20-Rep2","T20","Rep2","Bag","Bag",1,4,1,20,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,2,"VD","Bag","Von Damm","X-18"
"252","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T40-Rep1","T40","Rep1","Bag","Bag",0,0,0,40,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,NA,"VD","Bag","Von Damm","X-18"
"253","VD-X18","VD","X18-Bag","X18","Bag","micro_size",0.302757291317466,0.670912951167727,0.0360934182590234,"T40-Rep2","T40","Rep2","Bag","Bag",0,2,1,40,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,2,"VD","Bag","Von Damm","X-18"
"254","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T0-Rep1","T0","Rep1","Bag","Bag",9,0,0,0,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0,"VD","Bag","Von Damm","X-18"
"255","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T0-Rep2","T0","Rep2","Bag","Bag",14,5,3,0,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.294117647058824,"VD","Bag","Von Damm","X-18"
"256","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T15-Rep1","T15","Rep1","Bag","Bag",13,2,1,15,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.142857142857143,"VD","Bag","Von Damm","X-18"
"257","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T15-Rep2","T15","Rep2","Bag","Bag",14,15,9,15,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.652173913043478,"VD","Bag","Von Damm","X-18"
"258","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T20-Rep1","T20","Rep1","Bag","Bag",6,7,4,20,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.7,"VD","Bag","Von Damm","X-18"
"259","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T20-Rep2","T20","Rep2","Bag","Bag",14,9,5,20,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.473684210526316,"VD","Bag","Von Damm","X-18"
"260","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T40-Rep1","T40","Rep1","Bag","Bag",10,3,2,40,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.25,"VD","Bag","Von Damm","X-18"
"261","VD-X18","VD","X18-Bag","X18","Bag","nano_size",0.0189167161523672,0.304178164706587,0.0021960506388871,"T40-Rep2","T40","Rep2","Bag","Bag",13,4,3,40,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.25,"VD","Bag","Von Damm","X-18"
"262","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-IGT3","Shrimpocalypse","IGT3","total_euks",0.661389550988855,0.0215311004784689,0.0167942583732057,"T0-IGT3","T0","IGT3","IGT","IGT3",10,1,1,0,"Vent","J2-1240","IGT3",1,0.15,NA,NA,0.0909090909090909,"Piccard","IGT","Piccard","Shrimpocalypse"
"263","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-IGT3","Shrimpocalypse","IGT3","total_euks",0.661389550988855,0.0215311004784689,0.0167942583732057,"T1-IGT3","T1","IGT3","IGT","IGT3",9,1,1,15,"Vent","J2-1240","IGT3",1,0.15,NA,NA,0.1,"Piccard","IGT","Piccard","Shrimpocalypse"
"264","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-IGT3","Shrimpocalypse","IGT3","total_euks",0.661389550988855,0.0215311004784689,0.0167942583732057,"T2-IGT3","T2","IGT3","IGT","IGT3",5,6,6,25,"Vent","J2-1240","IGT3",1,0.15,NA,NA,0.545454545454545,"Piccard","IGT","Piccard","Shrimpocalypse"
"265","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T0-IGT4","T0","IGT4","IGT","IGT4",8,3,2,0,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.3,"VD","IGT","Von Damm","Old Man Tree"
"266","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T0-IGT4b","T0","IGT4b","IGT","IGT4b",14,4,3,0,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.235294117647059,"VD","IGT","Von Damm","Old Man Tree"
"267","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T1-IGT4","T1","IGT4","IGT","IGT4",9,2,2,7,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.181818181818182,"VD","IGT","Von Damm","Old Man Tree"
"268","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T1-IGT4b","T1","IGT4b","IGT","IGT4b",6,4,3,7,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.444444444444444,"VD","IGT","Von Damm","Old Man Tree"
