DATE	SAMPLE	EXP-ID	vol (ml)	Mag (x)	FOV	"<20um, no FLP"	">20um, no FLP"	"<20um, w FLP [comma sep #/cell]"	">20um, w FLP [comma sep #/cell)"	Notes	Data compiled
10/8/20	VD-OMT	T2-IGT4b	30	100	20						
10/8/20	VD-OMT	T2-IGT4b	30	100	21						
10/8/20	VD-OMT	T2-IGT4b	30	100	22						
10/8/20	VD-OMT	T2-IGT4b	30	100	23						
10/8/20	VD-OMT	T2-IGT4b	30	100	24						
10/8/20	VD-OMT	T2-IGT4b	30	100	25						
10/8/20	VD-OMT	T2-IGT4b	30	100	26						
10/8/20	VD-OMT	T2-IGT4b	30	100	27						
10/8/20	VD-OMT	T2-IGT4b	30	100	28						
10/8/20	VD-OMT	T2-IGT4b	30	100	29						
10/8/20	VD-OMT	T2-IGT4b	30	100	30						
10/8/20	VD-OMT	T3-IGT4b	60	100	1			"3,4"	2		
10/8/20	VD-OMT	T3-IGT4b	60	100	2	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	3						
10/8/20	VD-OMT	T3-IGT4b	60	100	4						
10/8/20	VD-OMT	T3-IGT4b	60	100	5						
10/8/20	VD-OMT	T3-IGT4b	60	100	6						
10/8/20	VD-OMT	T3-IGT4b	60	100	7						
10/8/20	VD-OMT	T3-IGT4b	60	100	8	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	9						
10/8/20	VD-OMT	T3-IGT4b	60	100	10				6		
10/8/20	VD-OMT	T3-IGT4b	60	100	11	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	12						
10/8/20	VD-OMT	T3-IGT4b	60	100	13	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	14		1				
10/8/20	VD-OMT	T3-IGT4b	60	100	15			"5,3"			
10/8/20	VD-OMT	T3-IGT4b	60	100	16						
10/8/20	VD-OMT	T3-IGT4b	60	100	17			2			
10/8/20	VD-OMT	T3-IGT4b	60	100	18						
10/8/20	VD-OMT	T3-IGT4b	60	100	19						
10/8/20	VD-OMT	T3-IGT4b	60	100	20						
10/8/20	VD-OMT	T3-IGT4b	60	100	21						
10/8/20	VD-OMT	T3-IGT4b	60	100	22			3			
10/8/20	VD-OMT	T3-IGT4b	60	100	23						
10/8/20	VD-OMT	T3-IGT4b	60	100	24				6		
10/8/20	VD-OMT	T3-IGT4b	60	100	25	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	26	1					
10/8/20	VD-OMT	T3-IGT4b	60	100	27			2			
10/8/20	VD-OMT	T3-IGT4b	60	100	28						
10/8/20	VD-OMT	T3-IGT4b	60	100	29			8			
10/8/20	VD-OMT	T3-IGT4b	60	100	30						
